user ,photo,created time,following or not,like type
75,166,13-04-2023 08:04,yes,fire
75,167,13-04-2023 08:04,no,clap
75,168,13-04-2023 08:04,yes,heart emoji
75,169,13-04-2023 08:04,yes,thumbs up
75,170,13-04-2023 08:04,no,laughing
75,171,13-04-2023 08:04,yes,fire
75,172,13-04-2023 08:04,yes,clap
75,173,13-04-2023 08:04,no,heart emoji
75,174,13-04-2023 08:04,yes,thumbs up
75,175,13-04-2023 08:04,yes,laughing
75,176,13-04-2023 08:04,no,fire
75,177,13-04-2023 08:04,yes,clap
75,178,13-04-2023 08:04,yes,heart emoji
75,179,13-04-2023 08:04,no,thumbs up
75,180,13-04-2023 08:04,yes,laughing
75,181,13-04-2023 08:04,yes,fire
75,182,13-04-2023 08:04,no,clap
75,183,13-04-2023 08:04,yes,heart emoji
75,184,13-04-2023 08:04,yes,thumbs up
75,185,13-04-2023 08:04,no,laughing
75,186,13-04-2023 08:04,yes,fire
75,187,13-04-2023 08:04,yes,clap
75,188,13-04-2023 08:04,no,heart emoji
75,189,13-04-2023 08:04,yes,thumbs up
75,190,13-04-2023 08:04,yes,laughing
75,191,13-04-2023 08:04,no,fire
75,192,13-04-2023 08:04,yes,clap
75,193,13-04-2023 08:04,yes,heart emoji
75,194,13-04-2023 08:04,no,thumbs up
75,195,13-04-2023 08:04,yes,laughing
75,196,13-04-2023 08:04,yes,fire
75,197,13-04-2023 08:04,no,clap
75,198,13-04-2023 08:04,yes,heart emoji
75,199,13-04-2023 08:04,yes,thumbs up
75,200,13-04-2023 08:04,no,laughing
75,201,13-04-2023 08:04,yes,fire
75,202,13-04-2023 08:04,yes,clap
75,203,13-04-2023 08:04,no,heart emoji
75,204,13-04-2023 08:04,yes,thumbs up
75,205,13-04-2023 08:04,yes,laughing
75,206,13-04-2023 08:04,no,fire
75,207,13-04-2023 08:04,yes,clap
75,208,13-04-2023 08:04,yes,heart emoji
75,209,13-04-2023 08:04,no,thumbs up
75,210,13-04-2023 08:04,yes,laughing
75,211,13-04-2023 08:04,yes,fire
75,212,13-04-2023 08:04,no,clap
75,213,13-04-2023 08:04,yes,heart emoji
75,214,13-04-2023 08:04,yes,thumbs up
75,215,13-04-2023 08:04,no,laughing
75,216,13-04-2023 08:04,yes,fire
75,217,13-04-2023 08:04,yes,clap
75,218,13-04-2023 08:04,no,heart emoji
75,219,13-04-2023 08:04,yes,thumbs up
75,220,13-04-2023 08:04,yes,laughing
75,221,13-04-2023 08:04,no,fire
75,222,13-04-2023 08:04,yes,clap
75,223,13-04-2023 08:04,yes,heart emoji
75,224,13-04-2023 08:04,no,thumbs up
75,225,13-04-2023 08:04,yes,laughing
75,226,13-04-2023 08:04,yes,fire
75,227,13-04-2023 08:04,no,clap
75,228,13-04-2023 08:04,yes,heart emoji
75,229,13-04-2023 08:04,yes,thumbs up
75,230,13-04-2023 08:04,no,laughing
75,231,13-04-2023 08:04,yes,fire
75,232,13-04-2023 08:04,yes,clap
75,233,13-04-2023 08:04,no,heart emoji
75,234,13-04-2023 08:04,yes,thumbs up
75,235,13-04-2023 08:04,yes,laughing
75,236,13-04-2023 08:04,no,fire
75,237,13-04-2023 08:04,yes,clap
75,238,13-04-2023 08:04,yes,heart emoji
75,239,13-04-2023 08:04,no,thumbs up
75,240,13-04-2023 08:04,yes,laughing
75,241,13-04-2023 08:04,yes,fire
75,242,13-04-2023 08:04,no,clap
75,243,13-04-2023 08:04,yes,heart emoji
75,244,13-04-2023 08:04,yes,thumbs up
75,245,13-04-2023 08:04,no,laughing
75,246,13-04-2023 08:04,yes,fire
75,247,13-04-2023 08:04,yes,clap
75,248,13-04-2023 08:04,no,heart emoji
75,249,13-04-2023 08:04,yes,thumbs up
75,250,13-04-2023 08:04,yes,laughing
75,251,13-04-2023 08:04,no,fire
75,252,13-04-2023 08:04,yes,clap
75,253,13-04-2023 08:04,yes,heart emoji
75,254,13-04-2023 08:04,no,thumbs up
75,255,13-04-2023 08:04,yes,laughing
75,256,13-04-2023 08:04,yes,fire
75,257,13-04-2023 08:04,no,clap
76,1,13-04-2023 08:04,yes,heart emoji
76,2,13-04-2023 08:04,yes,thumbs up
76,3,13-04-2023 08:04,no,laughing
76,4,13-04-2023 08:04,yes,fire
76,5,13-04-2023 08:04,yes,clap
76,6,13-04-2023 08:04,no,heart emoji
76,7,13-04-2023 08:04,yes,thumbs up
76,8,13-04-2023 08:04,yes,laughing
76,9,13-04-2023 08:04,no,fire
76,10,13-04-2023 08:04,yes,clap
76,11,13-04-2023 08:04,yes,heart emoji
76,12,13-04-2023 08:04,no,thumbs up
76,13,13-04-2023 08:04,yes,laughing
76,14,13-04-2023 08:04,yes,fire
76,15,13-04-2023 08:04,no,clap
76,16,13-04-2023 08:04,yes,heart emoji
76,17,13-04-2023 08:04,yes,thumbs up
76,18,13-04-2023 08:04,no,laughing
76,19,13-04-2023 08:04,yes,fire
76,20,13-04-2023 08:04,yes,clap
76,21,13-04-2023 08:04,no,heart emoji
76,22,13-04-2023 08:04,yes,thumbs up
76,23,13-04-2023 08:04,yes,laughing
76,24,13-04-2023 08:04,no,fire
76,25,13-04-2023 08:04,yes,clap
76,26,13-04-2023 08:04,yes,heart emoji
76,27,13-04-2023 08:04,no,thumbs up
76,28,13-04-2023 08:04,yes,laughing
76,29,13-04-2023 08:04,yes,fire
76,30,13-04-2023 08:04,no,clap
76,31,13-04-2023 08:04,yes,heart emoji
76,32,13-04-2023 08:04,yes,thumbs up
76,33,13-04-2023 08:04,no,laughing
76,34,13-04-2023 08:04,yes,fire
76,35,13-04-2023 08:04,yes,clap
76,36,13-04-2023 08:04,no,heart emoji
76,37,13-04-2023 08:04,yes,thumbs up
76,38,13-04-2023 08:04,yes,laughing
76,39,13-04-2023 08:04,no,fire
76,40,13-04-2023 08:04,yes,clap
76,41,13-04-2023 08:04,yes,heart emoji
76,42,13-04-2023 08:04,no,thumbs up
76,43,13-04-2023 08:04,yes,laughing
76,44,13-04-2023 08:04,yes,fire
76,45,13-04-2023 08:04,no,clap
76,46,13-04-2023 08:04,yes,heart emoji
76,47,13-04-2023 08:04,yes,thumbs up
76,48,13-04-2023 08:04,no,laughing
76,49,13-04-2023 08:04,yes,fire
76,50,13-04-2023 08:04,yes,clap
76,51,13-04-2023 08:04,no,heart emoji
76,52,13-04-2023 08:04,yes,thumbs up
76,53,13-04-2023 08:04,yes,laughing
76,54,13-04-2023 08:04,no,fire
76,55,13-04-2023 08:04,yes,clap
76,56,13-04-2023 08:04,yes,heart emoji
76,57,13-04-2023 08:04,no,thumbs up
76,58,13-04-2023 08:04,yes,laughing
76,59,13-04-2023 08:04,yes,fire
76,60,13-04-2023 08:04,no,clap
76,61,13-04-2023 08:04,yes,heart emoji
76,62,13-04-2023 08:04,yes,thumbs up
76,63,13-04-2023 08:04,no,laughing
76,64,13-04-2023 08:04,yes,fire
76,65,13-04-2023 08:04,yes,clap
76,66,13-04-2023 08:04,no,heart emoji
76,67,13-04-2023 08:04,yes,thumbs up
76,68,13-04-2023 08:04,yes,laughing
76,69,13-04-2023 08:04,no,fire
76,70,13-04-2023 08:04,yes,clap
76,71,13-04-2023 08:04,yes,heart emoji
76,72,13-04-2023 08:04,no,thumbs up
76,73,13-04-2023 08:04,yes,laughing
76,74,13-04-2023 08:04,yes,fire
76,75,13-04-2023 08:04,no,clap
76,76,13-04-2023 08:04,yes,heart emoji
76,77,13-04-2023 08:04,yes,thumbs up
76,78,13-04-2023 08:04,no,laughing
76,79,13-04-2023 08:04,yes,fire
76,80,13-04-2023 08:04,yes,clap
76,81,13-04-2023 08:04,no,heart emoji
76,82,13-04-2023 08:04,yes,thumbs up
76,83,13-04-2023 08:04,yes,laughing
76,84,13-04-2023 08:04,no,fire
76,85,13-04-2023 08:04,yes,clap
76,86,13-04-2023 08:04,yes,heart emoji
76,87,13-04-2023 08:04,no,thumbs up
76,88,13-04-2023 08:04,yes,laughing
76,89,13-04-2023 08:04,yes,fire
76,90,13-04-2023 08:04,no,clap
76,91,13-04-2023 08:04,yes,heart emoji
76,92,13-04-2023 08:04,yes,thumbs up
76,93,13-04-2023 08:04,no,laughing
76,94,13-04-2023 08:04,yes,fire
76,95,13-04-2023 08:04,yes,clap
76,96,13-04-2023 08:04,no,heart emoji
76,97,13-04-2023 08:04,yes,thumbs up
76,98,13-04-2023 08:04,yes,laughing
76,99,13-04-2023 08:04,no,fire
76,100,13-04-2023 08:04,yes,clap
76,101,13-04-2023 08:04,yes,heart emoji
76,102,13-04-2023 08:04,no,thumbs up
76,103,13-04-2023 08:04,yes,laughing
76,104,13-04-2023 08:04,yes,fire
76,105,13-04-2023 08:04,no,clap
76,106,13-04-2023 08:04,yes,heart emoji
76,107,13-04-2023 08:04,yes,thumbs up
76,108,13-04-2023 08:04,no,laughing
76,109,13-04-2023 08:04,yes,fire
76,110,13-04-2023 08:04,yes,clap
76,111,13-04-2023 08:04,no,heart emoji
76,112,13-04-2023 08:04,yes,thumbs up
76,113,13-04-2023 08:04,yes,laughing
76,114,13-04-2023 08:04,no,fire
76,115,13-04-2023 08:04,yes,clap
76,116,13-04-2023 08:04,yes,heart emoji
76,117,13-04-2023 08:04,no,thumbs up
76,118,13-04-2023 08:04,yes,laughing
76,119,13-04-2023 08:04,yes,fire
76,120,13-04-2023 08:04,no,clap
76,121,13-04-2023 08:04,yes,heart emoji
76,122,13-04-2023 08:04,yes,thumbs up
76,123,13-04-2023 08:04,no,laughing
76,124,13-04-2023 08:04,yes,fire
76,125,13-04-2023 08:04,yes,clap
76,126,13-04-2023 08:04,no,heart emoji
76,127,13-04-2023 08:04,yes,thumbs up
76,128,13-04-2023 08:04,yes,laughing
76,129,13-04-2023 08:04,no,fire
76,130,13-04-2023 08:04,yes,clap
76,131,13-04-2023 08:04,yes,heart emoji
76,132,13-04-2023 08:04,no,thumbs up
76,133,13-04-2023 08:04,yes,laughing
76,134,13-04-2023 08:04,yes,fire
76,135,13-04-2023 08:04,no,clap
76,136,13-04-2023 08:04,yes,heart emoji
76,137,13-04-2023 08:04,yes,thumbs up
76,138,13-04-2023 08:04,no,laughing
76,139,13-04-2023 08:04,yes,fire
76,140,13-04-2023 08:04,yes,clap
76,141,13-04-2023 08:04,no,heart emoji
76,142,13-04-2023 08:04,yes,thumbs up
76,143,13-04-2023 08:04,yes,laughing
76,144,13-04-2023 08:04,no,fire
76,145,13-04-2023 08:04,yes,clap
76,146,13-04-2023 08:04,yes,heart emoji
76,147,13-04-2023 08:04,no,thumbs up
76,148,13-04-2023 08:04,yes,laughing
76,149,13-04-2023 08:04,yes,fire
76,150,13-04-2023 08:04,no,clap
76,151,13-04-2023 08:04,yes,heart emoji
76,152,13-04-2023 08:04,yes,thumbs up
76,153,13-04-2023 08:04,no,laughing
76,154,13-04-2023 08:04,yes,fire
76,155,13-04-2023 08:04,yes,clap
76,156,13-04-2023 08:04,no,heart emoji
76,157,13-04-2023 08:04,yes,thumbs up
76,158,13-04-2023 08:04,yes,laughing
76,159,13-04-2023 08:04,no,fire
76,160,13-04-2023 08:04,yes,clap
76,161,13-04-2023 08:04,yes,heart emoji
76,162,13-04-2023 08:04,no,thumbs up
76,163,13-04-2023 08:04,yes,laughing
76,164,13-04-2023 08:04,yes,fire
76,165,13-04-2023 08:04,no,clap
76,166,13-04-2023 08:04,yes,heart emoji
76,167,13-04-2023 08:04,yes,thumbs up
76,168,13-04-2023 08:04,no,laughing
76,169,13-04-2023 08:04,yes,fire
76,170,13-04-2023 08:04,yes,clap
76,171,13-04-2023 08:04,no,heart emoji
76,172,13-04-2023 08:04,yes,thumbs up
76,173,13-04-2023 08:04,yes,laughing
76,174,13-04-2023 08:04,no,fire
76,175,13-04-2023 08:04,yes,clap
76,176,13-04-2023 08:04,yes,heart emoji
76,177,13-04-2023 08:04,no,thumbs up
76,178,13-04-2023 08:04,yes,laughing
76,179,13-04-2023 08:04,yes,fire
76,180,13-04-2023 08:04,no,clap
76,181,13-04-2023 08:04,yes,heart emoji
76,182,13-04-2023 08:04,yes,thumbs up
76,183,13-04-2023 08:04,no,laughing
76,184,13-04-2023 08:04,yes,fire
76,185,13-04-2023 08:04,yes,clap
76,186,13-04-2023 08:04,no,heart emoji
76,187,13-04-2023 08:04,yes,thumbs up
76,188,13-04-2023 08:04,yes,laughing
76,189,13-04-2023 08:04,no,fire
76,190,13-04-2023 08:04,yes,clap
76,191,13-04-2023 08:04,yes,heart emoji
76,192,13-04-2023 08:04,no,thumbs up
76,193,13-04-2023 08:04,yes,laughing
76,194,13-04-2023 08:04,yes,fire
76,195,13-04-2023 08:04,no,clap
76,196,13-04-2023 08:04,yes,heart emoji
76,197,13-04-2023 08:04,yes,thumbs up
76,198,13-04-2023 08:04,no,laughing
76,199,13-04-2023 08:04,yes,fire
76,200,13-04-2023 08:04,yes,clap
76,201,13-04-2023 08:04,no,heart emoji
76,202,13-04-2023 08:04,yes,thumbs up
76,203,13-04-2023 08:04,yes,laughing
76,204,13-04-2023 08:04,no,fire
76,205,13-04-2023 08:04,yes,clap
76,206,13-04-2023 08:04,yes,heart emoji
76,207,13-04-2023 08:04,no,thumbs up
76,208,13-04-2023 08:04,yes,laughing
76,209,13-04-2023 08:04,yes,fire
76,210,13-04-2023 08:04,no,clap
76,211,13-04-2023 08:04,yes,heart emoji
76,212,13-04-2023 08:04,yes,thumbs up
76,213,13-04-2023 08:04,no,laughing
76,214,13-04-2023 08:04,yes,fire
76,215,13-04-2023 08:04,yes,clap
76,216,13-04-2023 08:04,no,heart emoji
76,217,13-04-2023 08:04,yes,thumbs up
76,218,13-04-2023 08:04,yes,laughing
76,219,13-04-2023 08:04,no,fire
76,220,13-04-2023 08:04,yes,clap
76,221,13-04-2023 08:04,yes,heart emoji
76,222,13-04-2023 08:04,no,thumbs up
76,223,13-04-2023 08:04,yes,laughing
76,224,13-04-2023 08:04,yes,fire
76,225,13-04-2023 08:04,no,clap
76,226,13-04-2023 08:04,yes,heart emoji
76,227,13-04-2023 08:04,yes,thumbs up
76,228,13-04-2023 08:04,no,laughing
76,229,13-04-2023 08:04,yes,fire
76,230,13-04-2023 08:04,yes,clap
76,231,13-04-2023 08:04,no,heart emoji
76,232,13-04-2023 08:04,yes,thumbs up
76,233,13-04-2023 08:04,yes,laughing
76,234,13-04-2023 08:04,no,fire
76,235,13-04-2023 08:04,yes,clap
76,236,13-04-2023 08:04,yes,heart emoji
76,237,13-04-2023 08:04,no,thumbs up
76,238,13-04-2023 08:04,yes,laughing
76,239,13-04-2023 08:04,yes,fire
76,240,13-04-2023 08:04,no,clap
76,241,13-04-2023 08:04,yes,heart emoji
76,242,13-04-2023 08:04,yes,thumbs up
76,243,13-04-2023 08:04,no,laughing
76,244,13-04-2023 08:04,yes,fire
76,245,13-04-2023 08:04,yes,clap
76,246,13-04-2023 08:04,no,heart emoji
76,247,13-04-2023 08:04,yes,thumbs up
76,248,13-04-2023 08:04,yes,laughing
76,249,13-04-2023 08:04,no,fire
76,250,13-04-2023 08:04,yes,clap
76,251,13-04-2023 08:04,yes,heart emoji
76,252,13-04-2023 08:04,no,thumbs up
76,253,13-04-2023 08:04,yes,laughing
76,254,13-04-2023 08:04,yes,fire
76,255,13-04-2023 08:04,no,clap
76,256,13-04-2023 08:04,yes,heart emoji
76,257,13-04-2023 08:04,yes,thumbs up
78,1,13-04-2023 08:04,no,laughing
78,4,13-04-2023 08:04,yes,fire
78,5,13-04-2023 08:04,yes,clap
78,9,13-04-2023 08:04,no,heart emoji
78,11,13-04-2023 08:04,yes,thumbs up
78,17,13-04-2023 08:04,yes,laughing
78,23,13-04-2023 08:04,no,fire
78,25,13-04-2023 08:04,yes,clap
78,26,13-04-2023 08:04,yes,heart emoji
78,34,13-04-2023 08:04,no,thumbs up
78,37,13-04-2023 08:04,yes,laughing
78,43,13-04-2023 08:04,yes,fire
78,44,13-04-2023 08:04,no,clap
78,51,13-04-2023 08:04,yes,heart emoji
78,52,13-04-2023 08:04,yes,thumbs up
78,53,13-04-2023 08:04,no,laughing
78,56,13-04-2023 08:04,yes,fire
78,61,13-04-2023 08:04,yes,clap
78,63,13-04-2023 08:04,no,heart emoji
78,65,13-04-2023 08:04,yes,thumbs up
78,67,13-04-2023 08:04,yes,laughing
78,71,13-04-2023 08:04,no,fire
78,73,13-04-2023 08:04,yes,clap
78,74,13-04-2023 08:04,yes,heart emoji
78,81,13-04-2023 08:04,no,thumbs up
78,95,13-04-2023 08:04,yes,laughing
78,99,13-04-2023 08:04,yes,fire
78,100,13-04-2023 08:04,no,clap
78,101,13-04-2023 08:04,yes,heart emoji
78,102,13-04-2023 08:04,yes,thumbs up
78,110,13-04-2023 08:04,no,laughing
78,111,13-04-2023 08:04,yes,fire
78,113,13-04-2023 08:04,yes,clap
78,117,13-04-2023 08:04,no,heart emoji
78,118,13-04-2023 08:04,yes,thumbs up
78,120,13-04-2023 08:04,yes,laughing
78,123,13-04-2023 08:04,no,fire
78,124,13-04-2023 08:04,yes,clap
78,125,13-04-2023 08:04,yes,heart emoji
78,128,13-04-2023 08:04,no,thumbs up
78,134,13-04-2023 08:04,yes,laughing
78,135,13-04-2023 08:04,yes,fire
78,138,13-04-2023 08:04,no,clap
78,140,13-04-2023 08:04,yes,heart emoji
78,141,13-04-2023 08:04,yes,thumbs up
78,145,13-04-2023 08:04,no,laughing
78,150,13-04-2023 08:04,yes,fire
78,153,13-04-2023 08:04,yes,clap
78,154,13-04-2023 08:04,no,heart emoji
78,159,13-04-2023 08:04,yes,thumbs up
78,163,13-04-2023 08:04,yes,laughing
78,164,13-04-2023 08:04,no,fire
78,166,13-04-2023 08:04,yes,clap
78,167,13-04-2023 08:04,yes,heart emoji
78,170,13-04-2023 08:04,no,thumbs up
78,173,13-04-2023 08:04,yes,laughing
78,174,13-04-2023 08:04,yes,fire
78,177,13-04-2023 08:04,no,clap
78,178,13-04-2023 08:04,yes,heart emoji
78,180,13-04-2023 08:04,yes,thumbs up
78,183,13-04-2023 08:04,no,laughing
78,189,13-04-2023 08:04,yes,fire
78,190,13-04-2023 08:04,yes,clap
78,192,13-04-2023 08:04,no,heart emoji
78,197,13-04-2023 08:04,yes,thumbs up
78,206,13-04-2023 08:04,yes,laughing
78,207,13-04-2023 08:04,no,fire
78,209,13-04-2023 08:04,yes,clap
78,212,13-04-2023 08:04,yes,heart emoji
78,214,13-04-2023 08:04,no,thumbs up
78,223,13-04-2023 08:04,yes,laughing
78,224,13-04-2023 08:04,yes,fire
78,225,13-04-2023 08:04,no,clap
78,226,13-04-2023 08:04,yes,heart emoji
78,230,13-04-2023 08:04,yes,thumbs up
78,231,13-04-2023 08:04,no,laughing
78,234,13-04-2023 08:04,yes,fire
78,235,13-04-2023 08:04,yes,clap
78,240,13-04-2023 08:04,no,heart emoji
78,241,13-04-2023 08:04,yes,thumbs up
78,245,13-04-2023 08:04,yes,laughing
78,246,13-04-2023 08:04,no,fire
78,249,13-04-2023 08:04,yes,clap
79,9,13-04-2023 08:04,yes,heart emoji
79,10,13-04-2023 08:04,no,thumbs up
79,11,13-04-2023 08:04,yes,laughing
79,13,13-04-2023 08:04,yes,fire
79,14,13-04-2023 08:04,no,clap
79,15,13-04-2023 08:04,yes,heart emoji
79,17,13-04-2023 08:04,yes,thumbs up
79,22,13-04-2023 08:04,no,laughing
79,23,13-04-2023 08:04,yes,fire
79,28,13-04-2023 08:04,yes,clap
79,33,13-04-2023 08:04,no,heart emoji
79,36,13-04-2023 08:04,yes,thumbs up
79,37,13-04-2023 08:04,yes,laughing
79,43,13-04-2023 08:04,no,fire
79,44,13-04-2023 08:04,yes,clap
79,45,13-04-2023 08:04,yes,heart emoji
79,47,13-04-2023 08:04,no,thumbs up
79,52,13-04-2023 08:04,yes,laughing
79,60,13-04-2023 08:04,yes,fire
79,62,13-04-2023 08:04,no,clap
79,66,13-04-2023 08:04,yes,heart emoji
79,79,13-04-2023 08:04,yes,thumbs up
79,82,13-04-2023 08:04,no,laughing
79,87,13-04-2023 08:04,yes,fire
79,89,13-04-2023 08:04,yes,clap
79,90,13-04-2023 08:04,no,heart emoji
79,91,13-04-2023 08:04,yes,thumbs up
79,96,13-04-2023 08:04,yes,laughing
79,99,13-04-2023 08:04,no,fire
79,104,13-04-2023 08:04,yes,clap
79,106,13-04-2023 08:04,yes,heart emoji
79,107,13-04-2023 08:04,no,thumbs up
79,111,13-04-2023 08:04,yes,laughing
79,115,13-04-2023 08:04,yes,fire
79,119,13-04-2023 08:04,no,clap
79,121,13-04-2023 08:04,yes,heart emoji
79,122,13-04-2023 08:04,yes,thumbs up
79,128,13-04-2023 08:04,no,laughing
79,129,13-04-2023 08:04,yes,fire
79,131,13-04-2023 08:04,yes,clap
79,135,13-04-2023 08:04,no,heart emoji
79,149,13-04-2023 08:04,yes,thumbs up
79,151,13-04-2023 08:04,yes,laughing
79,152,13-04-2023 08:04,no,fire
79,153,13-04-2023 08:04,yes,clap
79,162,13-04-2023 08:04,yes,heart emoji
79,163,13-04-2023 08:04,no,thumbs up
79,171,13-04-2023 08:04,yes,laughing
79,172,13-04-2023 08:04,yes,fire
79,173,13-04-2023 08:04,no,clap
79,182,13-04-2023 08:04,yes,heart emoji
79,187,13-04-2023 08:04,yes,thumbs up
79,193,13-04-2023 08:04,no,laughing
79,200,13-04-2023 08:04,yes,fire
79,201,13-04-2023 08:04,yes,clap
79,209,13-04-2023 08:04,no,heart emoji
79,210,13-04-2023 08:04,yes,thumbs up
79,211,13-04-2023 08:04,yes,laughing
79,212,13-04-2023 08:04,no,fire
79,213,13-04-2023 08:04,yes,clap
79,216,13-04-2023 08:04,yes,heart emoji
79,218,13-04-2023 08:04,no,thumbs up
79,219,13-04-2023 08:04,yes,laughing
79,220,13-04-2023 08:04,yes,fire
79,228,13-04-2023 08:04,no,clap
79,229,13-04-2023 08:04,yes,heart emoji
79,231,13-04-2023 08:04,yes,thumbs up
79,233,13-04-2023 08:04,no,laughing
79,239,13-04-2023 08:04,yes,fire
79,242,13-04-2023 08:04,yes,clap
79,243,13-04-2023 08:04,no,heart emoji
79,247,13-04-2023 08:04,yes,thumbs up
79,251,13-04-2023 08:04,yes,laughing
79,254,13-04-2023 08:04,no,fire
79,256,13-04-2023 08:04,yes,clap
82,1,13-04-2023 08:04,yes,heart emoji
82,2,13-04-2023 08:04,no,thumbs up
82,3,13-04-2023 08:04,yes,laughing
82,5,13-04-2023 08:04,yes,fire
82,12,13-04-2023 08:04,no,clap
82,17,13-04-2023 08:04,yes,heart emoji
82,18,13-04-2023 08:04,yes,thumbs up
82,20,13-04-2023 08:04,no,laughing
82,21,13-04-2023 08:04,yes,fire
82,37,13-04-2023 08:04,yes,clap
82,41,13-04-2023 08:04,no,heart emoji
82,42,13-04-2023 08:04,yes,thumbs up
82,43,13-04-2023 08:04,yes,laughing
82,44,13-04-2023 08:04,no,fire
82,52,13-04-2023 08:04,yes,clap
82,53,13-04-2023 08:04,yes,heart emoji
82,55,13-04-2023 08:04,no,thumbs up
82,58,13-04-2023 08:04,yes,laughing
82,61,13-04-2023 08:04,yes,fire
82,63,13-04-2023 08:04,no,clap
82,64,13-04-2023 08:04,yes,heart emoji
82,65,13-04-2023 08:04,yes,thumbs up
82,67,13-04-2023 08:04,no,laughing
82,69,13-04-2023 08:04,yes,fire
82,71,13-04-2023 08:04,yes,clap
82,73,13-04-2023 08:04,no,heart emoji
82,77,13-04-2023 08:04,yes,thumbs up
82,84,13-04-2023 08:04,yes,laughing
82,86,13-04-2023 08:04,no,fire
82,87,13-04-2023 08:04,yes,clap
82,92,13-04-2023 08:04,yes,heart emoji
82,93,13-04-2023 08:04,no,thumbs up
82,97,13-04-2023 08:04,yes,laughing
82,100,13-04-2023 08:04,yes,fire
82,101,13-04-2023 08:04,no,clap
82,104,13-04-2023 08:04,yes,heart emoji
82,106,13-04-2023 08:04,yes,thumbs up
82,108,13-04-2023 08:04,no,laughing
82,110,13-04-2023 08:04,yes,fire
82,111,13-04-2023 08:04,yes,clap
82,112,13-04-2023 08:04,no,heart emoji
82,114,13-04-2023 08:04,yes,thumbs up
82,116,13-04-2023 08:04,yes,laughing
82,120,13-04-2023 08:04,no,fire
82,121,13-04-2023 08:04,yes,clap
82,122,13-04-2023 08:04,yes,heart emoji
82,124,13-04-2023 08:04,no,thumbs up
82,125,13-04-2023 08:04,yes,laughing
82,126,13-04-2023 08:04,yes,fire
82,127,13-04-2023 08:04,no,clap
82,133,13-04-2023 08:04,yes,heart emoji
82,138,13-04-2023 08:04,yes,thumbs up
82,140,13-04-2023 08:04,no,laughing
82,147,13-04-2023 08:04,yes,fire
82,150,13-04-2023 08:04,yes,clap
82,153,13-04-2023 08:04,no,heart emoji
82,154,13-04-2023 08:04,yes,thumbs up
82,155,13-04-2023 08:04,yes,laughing
82,156,13-04-2023 08:04,no,fire
82,157,13-04-2023 08:04,yes,clap
82,164,13-04-2023 08:04,yes,heart emoji
82,168,13-04-2023 08:04,no,thumbs up
82,169,13-04-2023 08:04,yes,laughing
82,170,13-04-2023 08:04,yes,fire
82,180,13-04-2023 08:04,no,clap
82,184,13-04-2023 08:04,yes,heart emoji
82,198,13-04-2023 08:04,yes,thumbs up
82,200,13-04-2023 08:04,no,laughing
82,204,13-04-2023 08:04,yes,fire
82,205,13-04-2023 08:04,yes,clap
82,210,13-04-2023 08:04,no,heart emoji
82,212,13-04-2023 08:04,yes,thumbs up
82,219,13-04-2023 08:04,yes,laughing
82,223,13-04-2023 08:04,no,fire
82,226,13-04-2023 08:04,yes,clap
82,229,13-04-2023 08:04,yes,heart emoji
82,230,13-04-2023 08:04,no,thumbs up
82,235,13-04-2023 08:04,yes,laughing
82,239,13-04-2023 08:04,yes,fire
82,241,13-04-2023 08:04,no,clap
82,246,13-04-2023 08:04,yes,heart emoji
82,252,13-04-2023 08:04,yes,thumbs up
82,255,13-04-2023 08:04,no,laughing
82,257,13-04-2023 08:04,yes,fire
84,4,13-04-2023 08:04,yes,clap
84,7,13-04-2023 08:04,no,heart emoji
84,14,13-04-2023 08:04,yes,thumbs up
84,18,13-04-2023 08:04,yes,laughing
84,21,13-04-2023 08:04,no,fire
84,24,13-04-2023 08:04,yes,clap
84,25,13-04-2023 08:04,yes,heart emoji
84,27,13-04-2023 08:04,no,thumbs up
84,31,13-04-2023 08:04,yes,laughing
84,45,13-04-2023 08:04,yes,fire
84,48,13-04-2023 08:04,no,clap
